TOVAR_ID,UPAC,MAKER,GROUP_ID,NAME
59835,100.0,ФИТОФАРМ-НН Нижегор.з-д лек.пр-тов,7,Дерматология и венерология
59859,0.0,НОВОСИБХИМФАРМ,11,Сердечно-сосудистые средства
59902,0.0,АВЕНТИС ФАРМА,3,"Противоревматические,анальгезирующие,жаропонижающие"
59913,350.0,СТИ-МЕД-СОРБ ОАО,18,Заболевания желудочно-киш.тракта
37467,0.0,ГЕРОФАРМ ООО,22,Офтальмология
37477,0.0,ХОФФМАНН ЛЯ РОШ,12,"Средства,действующие на ЦНС"
59995,144.0,БУТС ХЕЛСКЕА ИНТ.,3,"Противоревматические,анальгезирующие,жаропонижающие"
59996,77.0,ВЕРТЕКС,7,Дерматология и венерология
59997,0.0,НИЖФАРМ,7,Дерматология и венерология
37490,96.0,ЛЕК,4,Респираторные заболевания
59999,48.0,БУТС ХЕЛСКЕА ИНТ.,3,"Противоревматические,анальгезирующие,жаропонижающие"
60001,0.0,УФАВИТА,11,Сердечно-сосудистые средства
37491,0.0,ГЛАКСО ВЭЛКОМ,4,Респираторные заболевания
60000,30.0,КИРОВСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
60004,69.0,МОСХИМФАРМПРЕПАРАТЫ,3,"Противоревматические,анальгезирующие,жаропонижающие"
60013,0.0,ШЕРИНГ АГ,53,Акушерство и гинекология
60003,78.0,МОСХИМФАРМПРЕПАРАТЫ,30,Сульфаниламиды
60010,180.0,ОБОЛЕНСКОЕ ФП,50,Диуретики
60012,0.0,ШЕРИНГ АГ,7,Дерматология и венерология
60014,0.0,ШЕРИНГ АГ,7,Дерматология и венерология
60017,28.0,ЭСКОМ НПК,14,Купирование отравлений и интонсикаций
60018,15.0,ЭСКОМ НПК,14,Купирование отравлений и интонсикаций
60019,180.0,ОБОЛЕНСКОЕ ФП,50,Диуретики
60027,128.0,ВЕРОФАРМ (БЕЛГОРОД),4,Респираторные заболевания
37495,50.0,ПОЛЬФА,7,Дерматология и венерология
37496,0.0,АПОТЕКС/ВЕКТОР,12,"Средства,действующие на ЦНС"
60031,400.0,СОФАРМА (ФАРМАХИМ),3,"Противоревматические,анальгезирующие,жаропонижающие"
60038,40.0,ДАЛЬХИМФАРМ,66,Растворители
37578,0.0,ВЕРТЕКС ЗАО,12,"Средства,действующие на ЦНС"
37579,,ВАТХЭМ-ФАРМАЦИЯ,11,Сердечно-сосудистые средства
37580,,МОСХИМФАРМПРЕПАРАТЫ,3,"Противоревматические,анальгезирующие,жаропонижающие"
60066,104.0,ВЕРОФАРМ (ВОРОНЕЖ),18,Заболевания желудочно-киш.тракта
60069,80.0,КАМЕЛИЯ,12,"Средства,действующие на ЦНС"
37583,0.0,АРМАВИРСКАЯ БИОФАБРИКА,12,"Средства,действующие на ЦНС"
60086,0.0,АКРИХИН,38,Противодиабетические средства
37584,,ВИСМУТ НК ПТФ,3,"Противоревматические,анальгезирующие,жаропонижающие"
60126,720.0,ЭРГОФАРМ ООО,4,Респираторные заболевания
37585,0.0,ХОФФМАНН ЛЯ РОШ,12,"Средства,действующие на ЦНС"
60127,20.0,РЕСТЕР(ИЖЕВСК),14,Купирование отравлений и интонсикаций
37591,,БИОХИМИК,7,Дерматология и венерология
37594,,ЭСКОМ НПК,14,Купирование отравлений и интонсикаций
37595,,БОРИСОВСКИЙ ХФЗ,20,Антибиотики
37596,,БЕЛМЕДПРЕПАРАТЫ,42,Кровезаменители
37597,,ЭКОЛАБ,12,"Средства,действующие на ЦНС"
37598,20.0,ЕКАТЕРИНБУРГСКАЯ Ф. Ф-КА,60,"Сиропы,бальзамы,настойки"
37599,,ВИЧЕР-ФАРМ ООО,11,Сердечно-сосудистые средства
37600,,ВИЧЕР-ФАРМ ООО,11,Сердечно-сосудистые средства
37601,,ВИЧЕР-ФАРМ ООО,11,Сердечно-сосудистые средства
60144,0.0,ШЕРИНГ ПЛАУ,34,Иммунокорректоры
37609,1.0,ПРОМЕД,11,Сердечно-сосудистые средства
60146,500.0,СЛАВЯНСКАЯ АПТЕКА ООО,20,Антибиотики
60149,108.0,РУСИЧИ ФАРМА,12,"Средства,действующие на ЦНС"
37613,0.0,ФАЛЬК-ФАРМА,18,Заболевания желудочно-киш.тракта
60198,1000.0,ФИТОФАРМ-НН Нижегор.з-д лек.пр-тов,10,Витамины и аналоги
37614,56.0,С-ПЕТЕРБУРГСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
60213,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
60215,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,7,Дерматология и венерология
60216,35.0,КРАСНОДАРСКАЯ Ф. Ф-КА,20,Антибиотики
37615,64.0,С-ПЕТЕРБУРГСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
60200,0.0,КАНОНФАРМА ПРОДАКШН ЗАО,12,"Средства,действующие на ЦНС"
60214,10.0,ВИРИОН,34,Иммунокорректоры
60220,0.0,ПАНАЦЕЯ БИОТЕК,3,"Противоревматические,анальгезирующие,жаропонижающие"
37616,0.0,МЕРК (ГЕРМАНИЯ),11,Сердечно-сосудистые средства
37617,12.0,МЕРК (ГЕРМАНИЯ),5,Гормоны
37618,0.0,ПФАЙЗЕР,17,Урология и андрология
60414,40.0,КОНСТАНТА-ФАРМ-М,19,"Антисептики,дезосредства,дезинсектанты"
60432,50.0,МИКРОГЕН,21,Анестезиология и реанимация
60433,120.0,КРКА,3,"Противоревматические,анальгезирующие,жаропонижающие"
37620,0.0,МОСХИМФАРМПРЕПАРАТЫ,3,"Противоревматические,анальгезирующие,жаропонижающие"
37624,,ВОСТОК АО,6,Противоопухолевые ср-ва
60434,0.0,МЕРК (ГЕРМАНИЯ),5,Гормоны
60435,40.0,ДАЛЬХИМФАРМ,11,Сердечно-сосудистые средства
60480,80.0,ШРЕЯ ЛАЙФ СЕНСИЗ,7,Дерматология и венерология
60484,500.0,СЛАВЯНСКАЯ АПТЕКА ООО,22,Офтальмология
60487,0.0,ГЕДЕОН РИХТЕР,53,Акушерство и гинекология
60489,100.0,ФИТОФАРМ-НН Нижегор.з-д лек.пр-тов,3,"Противоревматические,анальгезирующие,жаропонижающие"
60491,40.0,ДАЛЬХИМФАРМ,12,"Средства,действующие на ЦНС"
60485,80.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,11,Сердечно-сосудистые средства
60495,0.0,САНОФИ-СИНТЕЛАБО,17,Урология и андрология
60498,120.0,СЛОВАКОФАРМА,10,Витамины и аналоги
60499,200.0,СЛОВАКОФАРМА,10,Витамины и аналоги
60500,160.0,СЛОВАКОФАРМА,10,Витамины и аналоги
60501,0.0,ЛЭНС-ФАРМ ООО,11,Сердечно-сосудистые средства
60502,148.0,АКОС (СИНТЕЗ),20,Антибиотики
60508,144.0,ГЛАКСО СМИТКЛАЙН,3,"Противоревматические,анальгезирующие,жаропонижающие"
60509,100.0,ПОЛЬФА,12,"Средства,действующие на ЦНС"
60524,0.0,ВЕРОФАРМ (БЕЛГОРОД),7,Дерматология и венерология
60526,600.0,АРМАВИРСКАЯ БИОФАБРИКА,4,Респираторные заболевания
60527,80.0,ФИТО-БОТ ООО,12,"Средства,действующие на ЦНС"
60537,0.0,ПЬЕР ФАБР/СОТЕКС,15,Коррекция метаболизма
60545,0.0,БОФУР-ИПСЕН ИНТ.,6,Противоопухолевые ср-ва
60548,0.0,КОВЕКС,11,Сердечно-сосудистые средства
60549,0.0,РАНБАКСИ ЛАБ.,4,Респираторные заболевания
37685,0.0,КРАСФАРМА,20,Антибиотики
60581,20.0,ГЕДЕОН РИХТЕР-РУС ЗАО,29,Противопротозойные и противопаразит.
60582,90.0,ТАТХИМФАРМ,12,"Средства,действующие на ЦНС"
60613,120.0,ФАРМАКОН,12,"Средства,действующие на ЦНС"
60620,0.0,НИЖФАРМ,53,Акушерство и гинекология
60643,180.0,ТАЛЛИНСКИЙ ФАРМЗАВОД,12,"Средства,действующие на ЦНС"
37693,20.0,ТОРРЕНТ ФАРМАСЬЮТИКАЛ (ИНДИЯ),12,"Средства,действующие на ЦНС"
60652,300.0,ИМБИО/МИКРОГЕН,31,"Бактерийные препараты,вакцины,сыворотки"
60653,0.0,БИОМЕД НПО/МИКРОГЕН,31,"Бактерийные препараты,вакцины,сыворотки"
37694,200.0,ГЕДЕОН РИХТЕР,18,Заболевания желудочно-киш.тракта
53866,,БРЫНЦАЛОВ,20,Антибиотики
60672,0.0,БИОМЕД НПО/МИКРОГЕН,34,Иммунокорректоры
60805,1500.0,ФАРМАМЕД ООО,11,Сердечно-сосудистые средства
37724,6.0,ЛЭНС-ФАРМ ООО,10,Витамины и аналоги
37725,0.0,ФАРМАПЭК,4,Респираторные заболевания
60921,0.0,ГРЮНЕНТАЛЬ ГМБХ,4,Респираторные заболевания
60917,60.0,ВРАМЕД ЛТД (БОЛГАРИЯ),11,Сердечно-сосудистые средства
60918,270.0,БИОХИМИК,20,Антибиотики
60919,0.0,ГРЮНЕНТАЛЬ ГМБХ,3,"Противоревматические,анальгезирующие,жаропонижающие"
60920,0.0,ГРЮНЕНТАЛЬ ГМБХ,17,Урология и андрология
60923,0.0,ГРЮНЕНТАЛЬ ГМБХ,4,Респираторные заболевания
60927,0.0,ШТАДА,37,Антиаллергические препараты
60971,0.0,КРКА,18,Заболевания желудочно-киш.тракта
37727,,ВОЛГОГРАДСКАЯ Ф.Ф-КА,11,Сердечно-сосудистые средства
37728,,АЛЕМБИК (ИНДИЯ),20,Антибиотики
60972,150.0,БИОСИНТЕЗ,11,Сердечно-сосудистые средства
60973,32.0,РАНБАКСИ ЛАБ.,20,Антибиотики
60982,0.0,РАНБАКСИ ЛАБ.,20,Антибиотики
60983,600.0,МЕДИСОРБ ЗАО,3,"Противоревматические,анальгезирующие,жаропонижающие"
61005,10.0,ПЕТРОВАКС НМЦ,34,Иммунокорректоры
61006,10.0,ПЕТРОВАКС НМЦ,34,Иммунокорректоры
61096,0.0,ГРЮНЕНТАЛЬ ГМБХ,53,Акушерство и гинекология
61097,48.0,КРАСНОДАРСКАЯ Ф. Ф-КА,12,"Средства,действующие на ЦНС"
61098,0.0,ЮНИФАРМ,57,Адаптогены
61105,1.0,НЬЮ-ФАРМ ИНК./ВЕКТОР,8,Синтетические антибактериальные препараты
61106,0.0,СЛОВАКОФАРМА,11,Сердечно-сосудистые средства
61107,0.0,САЙНТЕК,14,Купирование отравлений и интонсикаций
61114,160.0,ЦИПЛА ЛТД. (ИНДИЯ),4,Респираторные заболевания
61113,0.0,МОСХИМФАРМПРЕПАРАТЫ,12,"Средства,действующие на ЦНС"
61119,600.0,ФАРМАКОР,4,Респираторные заболевания
61115,58.0,УФАВИТА,14,Купирование отравлений и интонсикаций
61141,0.0,ВОРВАГ ФАРМА,38,Противодиабетические средства
61142,70.0,РОЗФАРМ,7,Дерматология и венерология
61148,0.0,ИРБИТСКИЙ ХФЗ,12,"Средства,действующие на ЦНС"
61149,0.0,СЕВЕРНАЯ ЗВЕЗДА ЛТД ЗАО,12,"Средства,действующие на ЦНС"
